"tweet","sentiments","labels"
"tío nadie que me siga es del fandom de twenty one pilots? que ha todos les gustan pero no son del fandom y",\N,-1
"@juliomayol olvidan a las víctimas, olvidan que solo había dos lados...los que mataban y los que morían  error olvidar el pasado",\N,-1
"me sienta mal ser borde con yoosung porque le veo super vulnerable jajsjs  pero esq no quiero q me toque su ruta again",\N,-1
"Hoy ha vuelto @SergioCanales. Grandísima noticia Suerte Sergio, esta va a ser la buena!",\N,-1
"@elisadelanuez sí, en efecto, es lo que tiene tener las cosas tan claras sin haberse detenido a pensarlas 5 minutos",\N,-1
"@130Maite buenas noches Maite. A mí me importa más una persona como tú que ninguna elite elevada",\N,-1
"Citizen erased me recuerda a @Srkunky vaya forma de joder una canción tan buena",\N,-1
"@servivuelo Cierto, es un auténtico paraíso para los senderistas y muy desconocido para muchos #descubrelaSelvaNegra",\N,-1
"Echo tantísimo de menos mi vida en Irlanda",\N,-1
"@CatalinaAlemany además de verdad verdadera  Catalina! @monicafiguerola",\N,-1
"@AcunoEstrellas gracias por el me gusta AcunoEstrellas, te deseo un genial finde",\N,-1
"@Megbmalena #feliz sábado..gracias Malena por el RT. Saludos, un inmenso abrazo",\N,-1
"@jrgranca @uby77 asesores fiscales de políticos, no me consta",\N,-1
"@Bolboreta93 Nuestras vidas están entrelazadas en su inmensa aleatoriedad jajajaja Así que al final el viaje cundió eh?",\N,-1
"@tenistachanel vale. No lo había leído...... a buen entendedor....  allá vamos!",\N,-1
"@quesitosgiver 👍🏻 aunque mejor todavía no tener caja tonta. Desde que no veo la tele el día me cunde mucho más",\N,-1
"@Sergi1975Sg Pues va a estar difícil, porque jugamos fuera, pero hay buen equipo este año. A ver...",\N,-1
"@Aitzolarev hoy otxoa y yo tenemos bolo de animacion en orozco",\N,-1
"@JulioMR21 mejor a 3. El lunes más primeras Impresiones",\N,-1
"Me he quemado la cara y se me pela y el maquillaje queda fatal",\N,-1
"Salsa de #TomateFeo de #Tudela. Simple, pero a otro nivel...  @ RuralSuite https://t.co/fiLfrzTkAI",\N,-1
"BIEEEN !! Video terminado Lo tendréis el Lunes a las 18:30h https://t.co/YZr9aEGp1g",\N,-1
"El último capi de steven es relleno coñazo",\N,-1
"@PablerasPoker @Piokari @JorgeUfano @antonioespana @cultrun el tiempo dirá . Ojo xq a Ps las 3ras tb le vienen terrible. #Pdr4President",\N,-1
"@ElFuns @TonichanPiedra @3djuegos entonces te puedes poner mi camiseta roja de Vegeta a la que corte las mangas",\N,-1
"@omarzarzuela muchísimas gracias! Pero ya te digo yo que en @SpheraSports hay gente de mucho nivel. Mejores que yo. Saludos",\N,-1
"@UGRenfurecida_ Dices eso porque vives enfurecida, pero después de buscar piso en Madrid y París, estoy de acuerdo con @Hurty1311",\N,-1
"@Eccehumus ..pero, vamos, yo con cualquier cosica..unos huevos fritos son un manjar (siempre que haya pan para mojar, claro",\N,-1
"@WillyrexYT @vegetta777 Ha sido un placer volver a veros juntos en #PreguntasWigetta",\N,-1
"@jaubarcelona jajajaja yo igual. La gente no sabe lo que se pierde",\N,-1
"@DangM3 los palitos no son bonitos, los puntos sí #sutileza",\N,-1
"@malasmadres El agradable comienzo del cole y el forrado de 15 libros...Y agradezco que solo el buenhijo va al cole, por el momento",\N,-1
"@dvd93bcn @MakinaYT jojojo una así me podríais regalar que soy pobre",\N,-1
"HOLA BUENA PERSONA!  Ya te han dicho que eres muy especial? Que la luz que tú emites, podría encender una estrella?!  @pabloalboran",\N,-1
"@CelopanYT eres millonario. Eres millonario de felicidad,  que regalas en cada video. Eres millonario de apoyo, que recives de nosotros",\N,-1
"Yo sé que estot todo el día diciéndolo peeeero vamos a merendar a algún sitio cuki",\N,-1
"@calumgraphs y yo hemos perdido el bus por segunda vez la vida nos sonríe",\N,-1
"@CoolRiddance de no haber ido a ver  simple plan ni a Mars y no haberme conocido",\N,-1
"@Uber_ES tanto en T1 como en T4 las instrucciones son confusas y hay que acabar llamando",\N,-1
"@_Soy_AntMan Es con un amigo que hace reggae!!  Se llamara Ohana, solo falta grabar los temas que ya están escritos",\N,-1
"Bueno. Voy a echarme una siesta por si esta noche toca ser malo",\N,-1
"Quería salir a grabar una cosa al amanecer pero mis amigos me han dejado to tirado y no quieren",\N,-1
"¡Buenos días a tod@s! Espero que tengáis un buen sábado",\N,-1
"@Ralph_ElRaro parece, parece razonablemente jajajajaja Bon dia. Egun on!",\N,-1
"¡Buenos días! Vuelta al trabajo con una de mis asignaturas preferidas. ¿Empezamos? #Oposalud… https://t.co/6j38kIQb18",\N,-1
"Hay teneis resumido lo que me importan vuestras mierdas besis",\N,-1
"@squirrelnerd1 abreme Whatsapp y hablamos un ratico amiga",\N,-1
"+yostin kiero un collar!!1 -tenemos este valorado en 20.000€ Yostin:no mejor ponga ese k tiene 10 quilates mas  https://t.co/JhzCmXhb1m",\N,-1
"Joder. Acabo de llevar un piano en brazos 100 metros y ya estoy cansao. Lo que tiene no ser de Bilbao centro.",\N,-1
"@menanuri tú ves este gobierno como muchos amigos míos jajaja de voto defensivo pepero, pensé que era porque creías en Cs",\N,-1
"hay gente tan buena y que de verdad vale la pena",\N,-1
"@catumarus @TETOCAMOVERATI qué juegazo! Bueno, súper bonito y barato",\N,-1
"@DaimyoAlber_ oh vaya  bueno no me digas ná por si acaso",\N,-1
"Todo el mundo con la segunda temporada de Narcos y yo no, PORQUE NO TENGO NETFLIX @NetflixES pasaros una suscripcion de 5 dias",\N,-1
"@juanjodom has hecho predicción de las vascas? Hay enlace?",\N,-1
"@ElenisYoung sí, yo pensé lo mismo, pero la película es genial",\N,-1
"Bueno, me voy a poner en serio con Orphan Black.",\N,-1
"@cuentapaginasb mándame tu dirección postal a pdeveraoficial@yahoo.es para que pueda mandártelo, o habla con @RHaacht  Un besazo!",\N,-1
"@silviarojas82 @Chus_c14 me parece que sueles reclamar demasiados sobrentendidos",\N,-1
"@ES_PRIVATE @AlbertoBlancoX cabrooon siempre te acabas follando a mis novias/esposas!!",\N,-1
"@Avivirmadrid @richard_comico vaya regalitos!!! os tengo que querer así",\N,-1
"@cybxr_witch Pf, a saber, ojalá que no pero posiblemente sea cara. Iré ahorrando por si acaso porque no quiero sorpresas malas",\N,-1
"@dodecapedro Pero si lo digo en serio no me estoy riendo. Yo sigo escribiendo ""éste"" y no me gusta sin acento",\N,-1
"@jessicamg5 @Miss__Lightwood vale, los gatetes sí que son más importantes",\N,-1
"@clinicacorredor Más vale prevenir que curar. Y una buena técnica ayuda a no lesionarse  @albertcarrere",\N,-1
"@AngelSCirujano bien, ahí vamos avanzando  y muy contentos, gracias !!️",\N,-1
"oye recovery road es una serie que me marcó mucho así q ya que la cancelaron podríais regalarme el libro",\N,-1
"@BoecioDelCefiso  solo una pregunta, ¿vuestro parlamento son monos sentados en ramas de árboles?",\N,-1
"@JaumedUrgell por suerte, curar el odio a través de la educación sí es posible",\N,-1
"@Paleo_98 FUETFUETFUEEEEET. La desesperados nunca la probé",\N,-1
"@ItsMeCar0l nada nuevo bajo el Sol, y uno de los mayores problemas es que esa cadena de mierda sea de las mas vistas",\N,-1
"🤖 m caes mu bn y soy borde xq lo unico q m dices son cosas d q soy mu baja",\N,-1
"@MrPickwickSH Perdóneme pero estuve hace un mes y lo encontré todo poco excitante. Cocina rutinaria para el oficinismo de medio día.",\N,-1
"@Dconde94 pues al igual q vosotros el follar",\N,-1
"@menos_trece perdón, quería decir sociopatía, pero pal caso es lo mismo",\N,-1
"Menuda joyica @JoseEVillacorta que has reclutado para tus tierras",\N,-1
"Y hasta aquí las reflexiones nocturnas de un lector normalmente taciturno pero que en ocasiones desea compartir sus pensamientos",\N,-1
"@basketlover10 Tengo una tendencia natural a decir lo que pienso. No lo puedo evitar...",\N,-1
"@MariLecce @bisbalpress @davidbisbal  Estoy feliz por tí. Tú trabajo tienen que tener tú recompensa, lo tengo claro.",\N,-1
"necesito hacerme una sesión de fotos de estas en plan bonitas",\N,-1
"@RincondeAdemia @el_pais @GabrielaCanas Ahora entiendo lo que querías expresar y es cierto, es imposible no estar de acuerdo. Saludos",\N,-1
"@Katie_Jhonson acabo de subir una foto con él, pero es el mismo nombre que mi twitter",\N,-1
"Me muero un día borre canciones de fairy tail , me arrepiento muchísimo",\N,-1
"@aritzella @TeresaArroyo más bien parece que le han puesto la batseñal justo en la nariz",\N,-1
"Ahora con la bufanda me recuerda a boku dake ga inai machi todavía lloro y todo",\N,-1
"@Katie_Jhonson traductora jajaja, la autora es Adriana  Bronx es muy buena!",\N,-1
"@jontxubaraja contigo he creado la gran alianza para conocer más a los equipos de segunda b",\N,-1
"@TeFaltaMusica  mola, la verdad es que os quedaron muy bien  aunque mi preferido es el de @NievesPV",\N,-1
"@Victorsaur_ jo, que hablaba en serio, que es muy probable que tenga que dejar Madrid",\N,-1
"@xARiiAN no hay quien duerma loco. Mañana te veré no?",\N,-1
"@oseanomass joder como te entiendo  nosotros literalmente nos tenemos que saltar las clases e ir a un centro comercial si queremos kkar",\N,-1
"Pues última noche en Puente Genil hasta dentro de un tiempo! Mañana a comenzar una nueva etapa!!",\N,-1
"@Femeninosport puedes ver el partido en directo en el Facebook de informe Bolorino",\N,-1
"Más le vale venirse porque hacerme ilusiones está feísimo",\N,-1
"@neeeith__ jajaja ya ves teneis algo encontra mia  espero que la proxima vez sea de vuestro equipo 😂",\N,-1
"@PabloBP72 eres como mi testamento. Si me pasa algo podrás comunicar que ""intuí"" algo especial en ese jugador",\N,-1
"Muy bien @atleticodepinto ya es líder de la @TerceraDEM_FM! Solo quedan 36 finales",\N,-1
"@MarujaDesespera hay truco para eso, no coger ninguna carta certificada en los 30d previos",\N,-1
"Trabajar con un buen ambiente y gente que mola es otro nivel",\N,-1
"@ELTITOSINTHO muchisimas felicidades tio! ya me invitaras a unas putis survilanianas  Enserio muchas felicidades",\N,-1
"He hecho una sección de Asimilidados, es donde pondré cosas que creo/sé como son y mi manera de pensar tan bonita como vosotros corazones",\N,-1
"Amnesia Terminas de verlo y no tienes npi de que has visto Los protas son re lindos Esta bien la verdad https://t.co/BeT6Akoesf",\N,-1
"@mneseo Estoy muy indignada con el último capi. Es relleno y encima de un personaje que me la pela",\N,-1
"Acabo de discutir con mi padre porque no me deja tener un portátil al lado de mi pc",\N,-1
"@miguxlcalderone Te lo recordare, asi no me abandonas en semana grande otra ves",\N,-1
"Me acabo de dar cuenta de que hoy un amigo duerme líder. Enhorabuena @jojalonta y que mañana sigas así",\N,-1
"@JuanRanha @DAlvarez1976 eres fiel, no abandonas nunca al Castilla",\N,-1
"Hoy para volver a casa toca @cabify_espana que no hay que perder las buenas costumbres",\N,-1
"Si consigo otra S para la próxima partida con malphite serán en 5 partidas maestría 7  esta vez fue ranked y ganamos también.",\N,-1
"@CharlieBL69 tu tío q tampoco he dicho nada malo,venga desbloq",\N,-1
"Si todo va bien mañana habrá nuevo vídeo en mi canal https://t.co/L2p8aQGuD6",\N,-1
"@ElianaQuiroga19 muchas gracias! Os avisaré por mi perfil de ig y aquí, por supuesto  gracias por leerme!",\N,-1
"Imposible que te puedas hacer emo siendo calvo  @Slammactivao @sadpvssy",\N,-1
"Soy jodidamente feliz Me encanta mi vida enserio, a veces no aprecio la suerte que tengo.",\N,-1
"@spoonchis @SusanaTRuiz @adrianayujuju mi profesor de instituto dice que he suavizado mucho el lenguaje. Con 16 años era más poético",\N,-1
"@simbilla no, llevamos una ruta pero nos dejan unos cuantos días libres, así más cómodo, que voy con mi padre y pasó de ralladas",\N,-1
"@salvolap Muchísimas gracias por compartir mi post, me alegra que te haya gustado",\N,-1
"@d_lumbreras Bueno, la única opción de C's es PP+C's+PSOE (abs), tan ""viable"" como el PSOE+P's+C's por el que aboga PSOE",\N,-1
"No me ha gustado nada el primero de Fantastic, no se si esperar a que salga Ji Soo, o pasar directamente de ella.",\N,-1
"@desselebrada @eslosiguiente @eliasmgf @indvbio valen las dos  pero con una c menos queda como más flácido ~~~~",\N,-1
"@d_lumbreras Sí, tuiter va de generalizar, pero nada que no sea cierto  Caen en el síndrome upedé (la gente no nos entiende es tonta).",\N,-1
"@javierferrandez Qué buena pinta.. se parece mucho a un ""suquet de rape"" por aquí",\N,-1
"@churreznos hombre pos claro. Lo dudabas? Soy tortillero mayor del reino",\N,-1
"⚠ me pareces un niño muy gracioso jajaja y me encanta hablar contigo a ver si hablamos mas",\N,-1
"Que mellor para recargar as pilas para a semana que unha boa sesión de exercicio mañanero. #menssanaincorporesano",\N,-1
"Últimamente estoy muy poco productivo... la mente creativa no funciona siempre al 100% por desgracia",\N,-1
"Estoy segura que este es el primer año que no me he pasado el verano en el Aero",\N,-1
"estoy hasta el ojete de que me digáis que tengo cara de mala leche",\N,-1
"@ismaeltouat cierto es que el Maruchi está al lado de una peña del Barça y no íbamos a quedar bien",\N,-1
"@chariLzarorubio Muchísimas gracias mi amooor!! Ojalá pronto que tengo mil ganas de verte jo",\N,-1
"@NozomiXXIII No todas se odian por todo, si encuentran a alguien que piensa distinto se vuelven super amigas para acosar",\N,-1
"@happyhippos vaya, me sigues siguiendo a mi cuando me consideraran peor que satanás",\N,-1
"@Grettubela el bebú !!!!!  Tan lindo el y goloso además",\N,-1
"@mara_gilbert jejeje no pasa nada  muchas gracias ^^",\N,-1
"@gorka6990 Hola Jaime. El otoño efectivamente se espera más cálido de lo normal  Os iremos informando por euskadi",\N,-1
"@juanitotuitero @m80radio_ @M80Box se conserva la misma cuenta. Pero el programa será distinto",\N,-1
"Hoy por delante un día d mucho calor en #Zucaina y todo #AltoMijares. Llega masa cálida con viento poniente. Máx. d 35°C. Mañana parecido",\N,-1
"¡Venga va! A ver si consigo la versión física, que vista en tienda parece magnífica  @LeeRunas  #DinastíaDelDienteDeLeón",\N,-1
"El nuevo disco de @BarbraStreisand se anuncia como de duetos, cuatro de ellos son... consigo misma",\N,-1
"@al_guardia es posible que tenga una página que no es correcta? Sí  es una errata de impresión. Pero te sigoigualmente",\N,-1
"Odio quedarme sola por la noche en mi casa",\N,-1
"Hoy es 4 En 3 días empiezo las clases Qué bonita es la vida",\N,-1
"eres super super buena, mg mucho tus fotos, y bueno, no tenemos conversaciones muy interesantes que digamos",\N,-1
"@xWeyra hacia ti no En fin, echán2te de menos, quiero ir a verteeee, seguro que me pones una excusa a mi tambien",\N,-1
"@gabbcarrizo La carta compuesta es un factor más. También está la #sinastría que ayuda a suavizar una compuesta difícil",\N,-1
"Se pone interesante la cosa, ganas de evolucionar para tener pokemon fuertes en casi todos los tipos",\N,-1
"@TemploDelTiempo @TafurSanti aunque hay que decir que el pokemon negro 2 me ha reventado a críticos",\N,-1
"Sigo imbatible ganando a Fifa siendo visitante en otras casas. Esta vez ha costado mucho más, pues era en Fifa 13 de 360",\N,-1
"@Beatrice_sama, cambia cuando esta con Mahiru ya que esta le quiere, luego en el cap 3 cambia su personalidad siendo mas buena",\N,-1
"Ay como mola escuchar a @Ruthypeich tan feliz!  @ellarguero",\N,-1
"Como me mola ver lo que escuece en la cool dark left las manifestaciones multitudinarias que no les gustan. Suele ser buena señal",\N,-1
"@Dystopic3 le tengo la main hand transfigurada para que sea una arepa pepiada y la off un bote de salsa de aguacate",\N,-1
"@FangirlLife7 Creo que mejor esta noche me pongo con uno en papel y me ahorro más cabreos jajaja. Gracias",\N,-1
"@SerGiioHD_ @alberZz @Car09993 @itsmariagon @sandracrush soy la de atras JAJAJA me meo jo que foto mas chula",\N,-1
"@PaaulaMF ese chiste se merece la expulsión durante un día entero",\N,-1
"@marode Es en momentos como éste en los que realmente uno aplaudiría a rabiar una aparición estelar de José Mª Carrascal",\N,-1
"@ItsNearlyOver_ A mi tampoco me va, bueno, te queda cerrar los ojos sin dormir o joderte y sufrir",\N,-1
"Jo, claro!! Estoy sin móvil desde hace mucho, cualquier cosa ya sabes @panteraojitos",\N,-1
"@apuente lástima que la foto de la derecha eclipse un texto certero!",\N,-1
"Pues se ha quedado una noche muy apropiada para ir pidiendo explicaciones tanto a los ""medios"" no afines como al #rcde y Angel Gomez...",\N,-1
"El problema es que las batallas en Bravely Default es eterni, no acaba nunca, tanto tiempo luchando para después perder",\N,-1
"@charliebss A ver mi vida estoy intentando ganarme la vida de famosa para poder ir alli contigo",\N,-1
"@keyvanakbary es posible, por eso imagínate el aporte a alguien que no ha estado",\N,-1
